Num_Acc;lum;departement;commune;agglomeration;intersection;meteo;type_collision;lat;long;date
202400000281.0;2;13;13039;2;2;1.0;3.0;43.4579;4.92827;2024-09-19 19:44:00
202400000282.0;2;13;13213;2;1;1.0;3.0;43.32944;5.40691;2024-09-19 19:00:00
202400000283.0;5;13;13216;2;1;1.0;2.0;43.35363;5.32885;2024-09-18 22:47:00
202400000284.0;1;11;11262;2;1;1.0;3.0;43.198144;2.973218;2024-09-18 07:55:00
202400000285.0;1;10;10387;2;1;1.0;1.0;48.278;4.0676;2024-09-18 17:22:00
202400000286.0;1;10;10357;2;1;1.0;6.0;48.3016;4.1092;2024-09-18 17:56:00
202400000287.0;1;10;10387;2;1;1.0;6.0;48.3072;4.0632;2024-09-18 12:14:00
202400000288.0;1;10;10387;2;1;1.0;6.0;48.2973;4.08136;2024-09-18 10:13:00
202400000289.0;1;6;6029;2;1;1.0;1.0;43.55098;7.00623;2024-09-18 14:30:00
202400000290.0;1;1;1053;2;3;1.0;3.0;46.22268;5.22867;2024-09-19 08:07:00
202400000291.0;1;1;1053;2;1;1.0;5.0;46.19487;5.21487;2024-09-19 08:50:00
202400000292.0;2;1;1053;2;1;1.0;3.0;46.203378;5.209451;2024-09-18 19:40:00
202400000293.0;1;75;75112;2;1;1.0;2.0;48.827581;2.392145;2024-09-19 17:50:00
202400000294.0;1;75;75115;2;1;1.0;3.0;48.831534;2.282962;2024-09-18 18:30:00
202400000295.0;1;75;75112;2;4;1.0;5.0;48.82674789;2.3900038;2024-09-18 17:20:00
202400000296.0;1;75;75114;2;1;1.0;2.0;48.823425;2.310274;2024-09-18 16:30:00
202400000297.0;2;75;75105;2;1;1.0;7.0;48.842298;2.360222;2024-09-19 18:50:00
202400000298.0;2;33;33003;1;1;5.0;4.0;44.930182;-0.469483;2024-02-13 07:30:00
202400000299.0;1;75;75120;2;2;1.0;3.0;48.864959;2.397273;2024-09-19 17:15:00
202400000300.0;1;33;33192;1;1;2.0;3.0;44.789903;-0.606388;2024-02-12 08:25:00
202400000301.0;1;75;75120;2;1;1.0;6.0;48.861366;2.409372;2024-09-18 16:15:00
202400000302.0;1;75;75119;2;7;1.0;3.0;48.900161;2.388562;2024-09-19 13:41:00
202400000303.0;1;91;91661;1;1;1.0;5.0;48.70087;2.2468;2024-02-13 08:34:00
202400000304.0;5;75;75119;2;1;1.0;2.0;48.895235;2.39417;2024-09-19 06:20:00
202400000305.0;1;92;92048;1;1;1.0;2.0;48.78772156;2.22217275;2024-02-13 08:49:00
202400000306.0;3;95;95241;1;1;1.0;3.0;49.05106981;2.42975401;2024-02-11 05:28:00
202400000307.0;5;75;75119;2;2;1.0;3.0;48.89822;2.386015;2024-09-18 22:10:00
202400000308.0;3;95;95018;1;1;1.0;2.0;48.96243185;2.26642636;2024-02-10 06:00:00
202400000309.0;5;75;75118;2;2;1.0;3.0;48.889326;2.344674;2024-09-19 20:50:00
202400000310.0;3;94;94018;1;1;2.0;4.0;48.82253799;2.39690691;2024-02-13 20:40:00
202400000311.0;1;75;75117;2;3;1.0;1.0;48.889244;2.307439;2024-09-19 18:55:00
202400000312.0;1;94;94028;1;1;1.0;6.0;48.78379001;2.44037032;2024-02-13 14:05:00
202400000313.0;1;75;75116;2;7;1.0;2.0;48.869648;2.285054;2024-09-19 08:00:00
202400000314.0;1;75;75113;2;1;1.0;6.0;48.835596;2.361714;2024-09-19 18:15:00
202400000315.0;3;974;97407;1;1;1.0;3.0;-20.95051;55.3194;2024-02-12 04:25:00
202400000316.0;1;75;75113;2;2;1.0;3.0;48.818027;2.360365;2024-09-19 08:29:00
202400000317.0;3;974;97407;2;1;1.0;6.0;-20.94929;55.28525;2024-02-11 21:08:00
202400000318.0;1;75;75110;2;3;1.0;7.0;48.87553;2.356719;2024-09-19 16:45:00
202400000319.0;3;973;97302;2;2;1.0;6.0;4.94235617;-52.32241184;2024-02-11 21:40:00
202400000320.0;1;75;75107;2;2;7.0;3.0;48.854107;2.306396;2024-09-19 09:16:00
202400000321.0;2;75;75103;2;2;1.0;3.0;48.863749;2.354878;2024-09-19 19:40:00
202400000322.0;3;69;69383;2;2;1.0;3.0;45.74889;4.86813;2024-02-12 20:50:00
202400000323.0;1;69;69388;2;1;1.0;6.0;45.74080744;4.86809596;2024-02-12 19:50:00
202400000324.0;1;75;75102;2;2;1.0;6.0;48.869541;2.336783;2024-09-19 09:50:00
202400000325.0;1;972;97209;2;9;1.0;6.0;14.60635;-61.066;2024-02-12 08:00:00
202400000326.0;1;94;94081;2;3;1.0;3.0;48.78805;2.420733;2024-09-17 16:56:00
202400000327.0;1;69;69382;2;1;1.0;7.0;45.7501;4.8274;2024-02-12 07:41:00
202400000328.0;1;94;94076;2;1;1.0;3.0;48.78458;2.36632;2024-09-19 15:00:00
202400000329.0;1;69;69384;2;4;1.0;6.0;45.77444;4.81265;2024-02-12 08:05:00
202400000330.0;1;94;94041;2;1;1.0;6.0;48.808224;2.371462;2024-09-19 18:00:00
202400000331.0;1;95;95585;1;1;1.0;6.0;48.98781;2.38065;2024-02-12 15:00:00
202400000332.0;1;94;94034;2;2;1.0;3.0;48.753983;2.312772;2024-09-19 16:30:00
202400000333.0;1;95;95280;2;2;1.0;3.0;49.03091846;2.45953202;2024-02-12 10:15:00
202400000334.0;1;94;94021;2;1;1.0;3.0;48.76449;2.352381;2024-09-19 11:30:00
202400000335.0;1;95;95219;2;6;1.0;3.0;48.98068809;2.25074736;2024-02-12 10:35:00
202400000336.0;1;94;94034;2;1;1.0;4.0;48.75902;2.32476;2024-09-18 13:50:00
202400000337.0;1;91;91103;2;4;2.0;1.0;48.62451;2.29754;2024-02-12 08:15:00
202400000338.0;1;94;94054;2;3;7.0;3.0;48.74855;2.40144;2024-09-18 13:00:00
202400000339.0;5;91;91689;1;1;2.0;4.0;48.71472;2.33038;2024-02-12 17:35:00
202400000340.0;2;94;94079;2;2;1.0;3.0;48.835007;2.547214;2024-09-18 19:15:00
202400000341.0;1;94;94017;2;1;1.0;1.0;48.81495915;2.5067153;2024-09-18 09:30:00
202400000342.0;1;93;93066;2;9;1.0;2.0;48.94170647;2.34823425;2024-09-19 17:20:00
202400000343.0;5;93;93050;2;2;1.0;3.0;48.85892;2.5207;2024-09-19 01:05:00
202400000344.0;1;93;93046;2;2;1.0;3.0;48.92816;2.54944;2024-09-19 17:47:00
202400000345.0;1;93;93046;2;2;1.0;3.0;48.91383914;2.51563847;2024-09-19 12:45:00
202400000346.0;1;93;93010;2;1;1.0;6.0;48.90623767;2.48029804;2024-09-19 08:07:00
202400000347.0;1;93;93057;2;1;1.0;3.0;48.90974427;2.50647426;2024-09-19 09:03:00
202400000348.0;1;93;93008;2;1;1.0;6.0;48.90667;2.44561;2024-09-19 13:24:00
202400000349.0;1;93;93007;2;1;1.0;4.0;48.93337658;2.47726607;2024-09-19 14:20:00
202400000350.0;1;93;93007;2;1;1.0;6.0;48.92525961;2.46302569;2024-09-19 13:50:00
202400000351.0;1;93;93005;2;2;1.0;3.0;48.92915862;2.48936302;2024-09-19 08:30:00
202400000352.0;1;92;92050;2;1;1.0;6.0;48.89952975;2.1950803;2024-09-19 14:25:00
202400000353.0;1;92;92020;2;1;1.0;6.0;48.80388034;2.28835076;2024-09-18 15:50:00
202400000354.0;5;92;92023;2;2;1.0;6.0;48.78953389;2.25255176;2024-09-19 02:15:00
202400000355.0;1;92;92012;2;1;1.0;3.0;48.84453981;2.23744377;2024-09-19 09:05:00
202400000356.0;1;39;39120;1;1;1.0;6.0;46.666623;5.923735;2024-09-19 07:30:00
202400000357.0;1;1;1322;1;3;1.0;1.0;45.937712;4.869695;2024-09-20 11:15:00
202400000358.0;1;6;6114;2;1;1.0;7.0;43.737034;7.288651;2024-09-20 16:28:00
202400000359.0;1;18;18233;2;3;1.0;5.0;47.339546;2.848324;2024-09-19 11:03:00
202400000360.0;1;71;71383;1;1;1.0;5.0;46.417424;4.863864;2024-09-19 07:46:00
202400000361.0;1;68;68175;1;1;1.0;1.0;48.15329082;7.20782849;2024-09-19 12:20:00
202400000362.0;3;972;97210;2;1;1.0;7.0;14.612239;-60.924597;2024-09-19 23:45:00
202400000363.0;3;63;63206;1;1;1.0;6.0;45.94027642;2.96265979;2024-09-19 04:00:00
202400000364.0;5;30;30209;1;1;1.0;7.0;44.004949;4.786117;2024-09-18 23:00:00
202400000365.0;1;2A;2A130;1;1;2.0;1.0;41.87632;8.946991;2024-09-18 17:00:00
202400000366.0;1;63;63374;1;1;1.0;3.0;45.531094;3.803372;2024-09-20 11:55:00
202400000367.0;1;12;12243;2;2;7.0;6.0;44.011757;2.965922;2024-09-19 11:05:00
202400000368.0;1;47;47058;2;1;1.0;6.0;44.26609874;0.24042537;2024-09-17 12:00:00
202400000369.0;1;25;25464;1;3;1.0;7.0;46.723482;6.179297;2024-09-19 15:50:00
202400000370.0;1;44;44213;1;9;1.0;1.0;47.400067;-1.037886;2024-09-20 07:25:00
202400000371.0;1;31;31592;1;1;2.0;1.0;43.737461;1.243697;2024-09-20 07:40:00
202400000372.0;1;38;38043;1;3;1.0;3.0;45.447735;5.566077;2024-09-18 17:15:00
202400000373.0;1;15;15181;2;3;1.0;3.0;44.689113;2.227274;2024-09-20 15:30:00
202400000374.0;3;1;1179;2;1;1.0;1.0;46.262743;4.856942;2024-09-20 01:15:00
202400000375.0;1;14;14062;1;6;1.0;6.0;49.303237;-0.437082;2024-09-14 18:00:00
202400000376.0;1;10;10426;2;1;1.0;1.0;48.144367;4.779251;2024-09-20 06:45:00
202400000377.0;3;36;36088;2;2;1.0;3.0;46.939737;2.001081;2024-09-19 20:40:00
202400000378.0;2;7;7302;1;2;5.0;1.0;44.661499;4.706368;2024-09-19 07:45:00
202400000379.0;1;53;53097;1;1;1.0;3.0;48.170508;-0.403216;2024-09-20 16:50:00
202400000380.0;1;27;27467;2;1;1.0;3.0;49.354584;0.517876;2024-09-20 14:00:00
202400000381.0;1;27;27198;1;3;1.0;6.0;48.860222;1.066162;2024-09-09 08:45:00
202400000382.0;1;28;28032;1;2;1.0;1.0;48.300039;1.63619;2024-09-19 17:45:00
202400000383.0;4;30;30006;1;6;1.0;7.0;43.69439;4.20271;2024-09-20 06:31:00
202400000384.0;1;8;8230;1;1;1.0;7.0;49.81637933;4.66788054;2024-09-19 17:35:00
202400000385.0;5;6;6085;1;1;1.0;1.0;43.607628;6.985593;2024-09-18 21:15:00
202400000386.0;1;89;89441;1;1;1.0;7.0;47.700318;3.810255;2024-09-19 17:40:00
202400000387.0;1;38;38064;1;1;1.0;6.0;45.56284195;5.37125692;2024-09-19 08:10:00
202400000388.0;1;77;77095;2;2;1.0;3.0;48.968861;2.757745;2024-09-18 17:30:00
202400000389.0;1;77;77100;2;2;1.0;1.0;48.505296;2.79145;2024-09-20 08:00:00
202400000390.0;1;95;95002;1;1;1.0;6.0;49.07127906;1.96532127;2024-09-19 18:25:00
202400000391.0;1;34;34058;1;6;7.0;2.0;43.668054;3.975763;2024-09-18 18:41:00
202400000392.0;1;83;83016;1;3;1.0;3.0;43.185794;5.818774;2024-09-20 17:45:00
202400000393.0;3;13;13034;1;1;1.0;6.0;43.785324;4.929439;2024-09-19 23:15:00
202400000394.0;3;70;70022;1;4;1.0;6.0;47.469586;5.787883;2024-09-19 20:20:00
202400000395.0;1;38;38369;1;9;1.0;3.0;45.536641;5.450206;2024-06-08 16:45:00
202400000396.0;1;70;70120;2;1;1.0;1.0;47.689545;6.644791;2024-09-18 19:30:00
202400000397.0;1;21;21217;1;1;7.0;7.0;47.197887;4.904057;2024-09-20 16:54:00
202400000398.0;3;7;7264;1;1;1.0;6.0;44.337655;4.610438;2024-06-08 23:05:00
202400000399.0;1;8;8122;1;6;1.0;7.0;50.118153;4.789677;2024-09-19 16:55:00
202400000400.0;2;38;38110;1;3;1.0;3.0;45.584735;4.860377;2024-09-20 06:45:00
202400000401.0;1;1;1027;1;1;1.0;3.0;45.818954;5.093019;2024-06-08 12:45:00
202400000402.0;3;69;69272;1;1;1.0;6.0;45.58853056;4.82792004;2024-06-09 05:40:00
202400000403.0;3;85;85088;1;1;1.0;1.0;46.71965;-1.8674635;2024-09-19 21:55:00
202400000404.0;1;44;44047;2;1;1.0;1.0;47.21679;-1.696683;2024-09-18 16:54:00
202400000405.0;3;81;81105;1;3;1.0;3.0;43.7797404;1.9904181;2024-06-08 23:20:00
202400000406.0;3;17;17093;2;1;1.0;7.0;45.878843;-1.224385;2024-06-09 03:30:00
202400000407.0;1;27;27602;2;1;1.0;2.0;49.017076;1.097972;2024-09-19 09:35:00
202400000408.0;1;22;22176;1;3;1.0;7.0;48.465363;-2.746485;2024-06-07 17:30:00
202400000409.0;1;62;62604;2;2;1.0;3.0;50.63651503;1.58420321;2024-09-19 16:55:00
202400000410.0;1;76;76399;1;1;1.0;7.0;49.783796;1.446408;2024-06-09 16:30:00
202400000411.0;1;13;13210;1;1;1.0;2.0;43.28616401;5.42968295;2024-09-19 09:05:00
202400000412.0;5;33;33003;1;1;1.0;6.0;44.92829;-0.47047;2024-06-08 22:20:00
202400000413.0;3;13;13005;1;1;1.0;1.0;43.3192082;5.5917233;2024-09-18 01:41:00
202400000414.0;1;91;91479;1;1;1.0;6.0;48.72748247;2.36881971;2024-06-08 05:50:00
202400000415.0;1;83;83137;1;1;1.0;4.0;43.12324819;5.95888522;2024-09-18 16:20:00
202400000416.0;1;92;92063;1;1;1.0;4.0;48.87144806;2.15681022;2024-06-08 17:49:00
202400000417.0;1;33;33318;1;1;1.0;4.0;44.809364;-0.670149;2024-09-19 18:00:00
202400000418.0;1;78;78640;1;1;1.0;2.0;48.7783;2.21961;2024-06-08 18:20:00
202400000419.0;1;78;78043;1;1;1.0;6.0;48.839587;2.094107;2024-06-08 11:55:00
202400000420.0;1;33;33143;1;1;7.0;5.0;44.955434;-0.453445;2024-09-19 17:30:00
202400000421.0;1;78;78362;1;1;1.0;4.0;48.97722;1.71472;2024-06-07 17:10:00
202400000422.0;1;91;91179;1;1;1.0;4.0;48.56409;2.47764;2024-09-19 09:10:00
202400000423.0;5;92;92051;1;1;1.0;1.0;48.88529699;2.25900195;2024-06-07 22:50:00
202400000424.0;1;91;91689;1;1;1.0;2.0;48.74927;2.32842;2024-09-19 07:49:00
202400000425.0;2;78;78646;1;1;1.0;6.0;48.788809;2.132801;2024-06-07 21:40:00
202400000426.0;1;91;91661;1;1;1.0;3.0;48.69253;2.2269;2024-09-19 08:30:00
202400000427.0;1;78;78117;1;1;1.0;4.0;48.787872;2.144141;2024-06-07 15:20:00
202400000428.0;1;91;91534;1;1;1.0;6.0;48.72179;2.1686;2024-09-19 07:15:00
202400000429.0;1;95;95060;1;1;1.0;6.0;49.04248195;2.18872193;2024-06-08 14:00:00
202400000430.0;1;78;78322;1;1;1.0;2.0;48.78049;2.17614;2024-09-19 09:10:00
202400000431.0;3;93;93066;1;1;1.0;4.0;48.91936344;2.35754643;2024-06-08 00:20:00
202400000432.0;1;92;92063;1;1;1.0;7.0;48.88731444;2.16647223;2024-09-18 12:10:00
202400000433.0;1;77;77249;1;1;1.0;3.0;48.754782;2.615097;2024-06-07 08:00:00
202400000434.0;1;92;92048;1;1;1.0;2.0;48.78863647;2.22152707;2024-09-18 09:18:00
202400000435.0;1;974;97416;1;1;1.0;6.0;-21.30737;55.43012;2024-06-07 13:00:00
202400000436.0;1;93;93008;1;1;1.0;3.0;48.91212;2.43808;2024-09-18 15:50:00
202400000437.0;1;974;97411;2;9;1.0;4.0;-20.88882;55.45698;2024-06-06 13:55:00
202400000438.0;1;93;93010;1;1;1.0;3.0;48.91057775;2.47509637;2024-09-18 09:00:00
202400000439.0;3;92;92036;1;1;1.0;4.0;48.93851705;2.30001759;2024-09-18 01:50:00
202400000440.0;3;95;95582;1;1;1.0;2.0;48.97105157;2.24878136;2024-09-16 22:00:00
202400000441.0;1;75;75112;1;1;1.0;4.0;48.818121;2.456369;2024-09-19 15:30:00
202400000442.0;2;94;94042;1;1;1.0;3.0;48.82743426;2.46915402;2024-09-19 07:25:00
202400000443.0;1;77;77517;1;1;1.0;3.0;48.90805024;2.63854941;2024-09-18 13:30:00
202400000444.0;1;94;94018;1;1;1.0;2.0;48.81766797;2.41481141;2024-09-18 12:30:00
202400000445.0;3;94;94069;1;1;1.0;4.0;48.81730019;2.42507684;2024-09-16 22:45:00
202400000446.0;1;74;74012;2;6;1.0;3.0;46.19146;6.25029;2024-07-18 09:40:00
202400000447.0;1;14;14117;2;6;1.0;3.0;49.287625;-0.123127;2024-05-30 13:10:00
202400000448.0;1;14;14734;1;2;1.0;3.0;49.136373;-0.590746;2024-07-18 09:15:00
202400000449.0;1;971;97113;1;1;2.0;1.0;16.22795;-61.47581;2024-05-01 07:30:00
202400000450.0;1;38;38421;2;1;1.0;2.0;45.16356;5.75136;2024-06-25 11:40:00
202400000451.0;5;971;97113;2;1;1.0;6.0;16.20592;-61.49305;2024-02-01 22:11:00
202400000452.0;3;38;38317;1;1;1.0;2.0;45.13396771;5.69008373;2024-06-16 23:25:00
202400000453.0;1;13;13056;2;3;1.0;1.0;43.41831;5.05101;2024-02-18 12:05:00
202400000454.0;5;2A;2A004;2;2;1.0;3.0;41.9339948;8.75053927;2024-05-01 22:40:00
202400000455.0;1;13;13056;2;6;1.0;3.0;43.42977;5.04702;2024-06-06 16:30:00
202400000456.0;1;13;13056;2;1;1.0;2.0;43.41118;5.02338;2024-05-30 11:20:00
202400000457.0;1;95;95277;2;1;1.0;1.0;48.97913023;2.4853456;2024-05-01 18:20:00
202400000458.0;1;13;13056;2;9;1.0;3.0;43.4093;5.02223;2024-05-26 17:20:00
202400000459.0;1;95;95582;2;6;1.0;3.0;48.96731998;2.27321886;2024-05-01 18:00:00
202400000460.0;1;75;75107;2;3;1.0;6.0;48.856135;2.31508;2024-07-09 18:45:00
202400000461.0;1;91;91457;2;1;1.0;7.0;48.57691;2.28225;2024-05-01 08:30:00
202400000462.0;1;57;57289;1;1;1.0;7.0;49.084317;7.029973;2024-07-20 19:15:00
202400000463.0;3;84;84007;1;1;2.0;7.0;43.94429;4.83457;2024-05-02 02:15:00
202400000464.0;1;974;97411;2;1;1.0;3.0;-20.88715;55.4654;2024-09-18 16:30:00
202400000465.0;1;974;97411;2;2;1.0;3.0;-20.87663;55.44787;2024-09-18 13:10:00
202400000466.0;1;79;79191;2;5;8.0;3.0;46.326932;-0.46408;2024-04-30 19:20:00
202400000467.0;2;973;97302;2;3;1.0;7.0;4.92606;-52.3136;2024-09-17 06:30:00
202400000468.0;1;77;77350;1;1;1.0;2.0;48.770657;2.707803;2024-05-01 11:28:00
202400000469.0;1;77;77215;1;1;1.0;2.0;48.73415;2.7098;2024-05-01 07:28:00
202400000470.0;1;76;76131;2;1;2.0;7.0;49.346106;0.93631;2024-05-01 15:00:00
202400000471.0;5;73;73065;2;2;1.0;7.0;45.59019556;5.91822088;2024-05-01 21:40:00
202400000472.0;1;95;95219;2;1;1.0;6.0;48.99733547;2.25417719;2024-09-18 16:50:00
202400000473.0;1;69;69266;2;4;1.0;6.0;45.76410448;4.90437074;2024-05-01 16:30:00
202400000474.0;1;95;95252;2;2;1.0;6.0;48.98860041;2.23036587;2024-09-17 12:35:00
202400000475.0;1;69;69264;2;1;1.0;3.0;45.98112;4.7211;2024-05-01 14:15:00
202400000476.0;4;95;95288;2;1;1.0;6.0;48.9886907;2.3601351;2024-09-18 03:03:00
202400000477.0;1;62;62262;2;1;1.0;6.0;50.52271555;2.74748079;2024-05-01 20:10:00
202400000478.0;5;91;91027;2;9;1.0;1.0;48.721297;2.405713;2024-09-18 21:00:00
202400000479.0;1;84;84007;2;2;1.0;6.0;43.94471;4.79942;2024-09-18 10:45:00
202400000480.0;2;59;59350;2;1;1.0;1.0;50.64566;3.00976;2024-05-01 21:20:00
202400000481.0;1;84;84007;2;1;1.0;6.0;43.94259;4.80719;2024-09-16 11:30:00
202400000482.0;1;59;59143;1;1;1.0;1.0;50.66534;2.88459;2024-04-28 20:05:00
202400000483.0;1;82;82033;2;2;1.0;3.0;44.05626;1.09489;2024-09-18 11:50:00
202400000484.0;1;54;54395;2;3;1.0;6.0;48.692955;6.178538;2024-05-01 12:30:00
202400000485.0;3;81;81060;1;1;1.0;6.0;44.05587614;2.18841302;2024-09-18 21:40:00
202400000486.0;1;51;51454;2;1;1.0;7.0;49.26881;4.01966;2024-05-01 09:33:00
202400000487.0;1;49;49007;2;2;3.0;3.0;47.45306;-0.53874;2024-05-01 16:45:00
202400000488.0;1;72;72181;2;2;1.0;3.0;47.968916;0.205959;2024-09-17 16:50:00
202400000489.0;5;45;45232;2;1;8.0;6.0;47.8461;1.8822;2024-05-01 02:05:00
202400000490.0;1;72;72181;2;2;1.0;3.0;47.97649;0.23426;2024-09-16 16:40:00
202400000491.0;1;42;42189;2;1;1.0;2.0;45.414973;4.305296;2024-04-25 18:30:00
202400000492.0;1;67;67482;2;3;1.0;3.0;48.5728;7.72477;2024-09-18 14:30:00
202400000493.0;1;64;64122;2;6;1.0;5.0;43.47563884;-1.5462774;2024-09-18 11:50:00
202400000494.0;1;64;64102;2;1;1.0;2.0;43.48435;-1.47662;2024-09-17 18:16:00
202400000495.0;1;35;35238;2;2;1.0;3.0;48.10935;-1.67284;2024-05-01 17:25:00
202400000496.0;1;64;64024;2;1;1.0;6.0;43.492;-1.51925;2024-09-17 07:35:00
202400000497.0;1;34;34301;2;1;1.0;3.0;43.41273;3.68484;2024-04-26 11:45:00
202400000498.0;1;61;61001;2;1;1.0;6.0;48.430878;0.091223;2024-09-18 11:50:00
202400000499.0;5;34;34172;2;1;1.0;1.0;43.60875;3.85223;2024-05-01 00:01:00
202400000500.0;1;59;59650;2;1;1.0;6.0;50.69826;3.22337;2024-09-18 13:20:00
202400000501.0;1;59;59183;2;9;1.0;3.0;51.02981;2.38206;2024-09-18 08:50:00
202400000502.0;5;33;33063;2;2;2.0;3.0;44.85130087;-0.57620689;2024-05-02 00:25:00
202400000503.0;1;57;57221;2;1;1.0;6.0;49.3179;6.10566;2024-09-18 07:10:00
202400000504.0;3;33;33529;1;1;2.0;7.0;44.61844;-1.12571;2024-05-01 21:25:00
202400000505.0;1;56;56260;2;7;1.0;6.0;47.659337;-2.7535718;2024-09-17 13:45:00
202400000506.0;1;31;31555;2;1;2.0;5.0;43.56836;1.41692;2024-05-01 09:20:00
202400000507.0;1;56;56121;2;1;1.0;7.0;47.74343;-3.39508;2024-09-17 08:35:00
202400000508.0;3;27;27375;1;1;2.0;6.0;49.198873;1.169262;2024-05-01 22:05:00
202400000509.0;1;56;56098;2;3;1.0;3.0;47.76776;-3.34501;2024-09-17 15:59:00
202400000510.0;1;56;56121;2;1;1.0;6.0;47.74543;-3.381;2024-09-17 09:09:00
202400000511.0;1;25;25056;2;4;1.0;1.0;47.23103;6.02446;2024-05-01 20:05:00
202400000512.0;1;54;54498;2;2;1.0;6.0;48.71377911;6.2508291;2024-09-17 08:50:00
202400000513.0;1;54;54265;2;6;1.0;3.0;48.63687;6.18327;2024-09-12 15:47:00
202400000514.0;1;51;51454;2;3;1.0;3.0;49.248652;4.027237;2024-09-18 07:50:00
202400000515.0;1;19;19031;2;9;3.0;3.0;45.1595342;1.52335811;2024-05-01 14:28:00
202400000516.0;1;51;51454;2;1;1.0;6.0;49.2696;4.0204;2024-09-17 13:35:00
202400000517.0;5;17;17380;2;3;1.0;3.0;45.64320152;-1.08601879;2024-04-17 22:23:00
202400000518.0;5;13;13208;2;2;1.0;3.0;43.28096;5.38931;2024-05-01 03:15:00
202400000519.0;1;47;47001;2;2;1.0;3.0;44.206;0.61181;2024-09-18 10:15:00
202400000520.0;5;6;6088;2;9;3.0;6.0;43.7067;7.28269;2024-05-02 01:02:00
202400000521.0;5;75;75118;2;2;2.0;3.0;48.8977;2.337561;2024-05-01 00:30:00
202400000522.0;5;41;41018;2;1;1.0;7.0;47.58356;1.31849;2024-09-18 20:35:00
202400000523.0;2;75;75116;2;2;1.0;6.0;48.84828;2.267333;2024-05-01 06:50:00
202400000524.0;1;33;33063;2;2;1.0;3.0;44.81902;-0.57685;2024-09-18 18:40:00
202400000525.0;1;33;33281;2;1;1.0;2.0;44.83659;-0.64253;2024-09-18 10:30:00
202400000526.0;1;75;75111;2;2;1.0;3.0;48.868842;2.376306;2024-05-01 17:59:00
202400000527.0;1;29;29019;2;1;1.0;3.0;48.39979044;-4.48610793;2024-09-17 17:30:00
202400000528.0;3;75;75107;2;7;3.0;3.0;48.86223;2.30195;2024-05-01 22:10:00
202400000529.0;5;75;75115;2;2;2.0;6.0;48.845955;2.298719;2024-04-30 21:10:00
202400000530.0;1;94;94028;2;1;1.0;3.0;48.78893;2.4668;2024-04-30 18:30:00
202400000531.0;5;25;25462;2;3;1.0;3.0;46.91617;6.34475;2024-09-18 04:43:00
202400000532.0;4;93;93008;2;1;1.0;2.0;48.90472676;2.43656158;2024-04-22 00:01:00
202400000533.0;1;22;22187;1;1;1.0;2.0;48.54444;-2.77105;2024-09-18 13:00:00
202400000534.0;5;92;92024;2;1;2.0;7.0;48.8968788;2.30699292;2024-04-30 23:00:00
202400000535.0;1;16;16089;2;3;1.0;3.0;45.66894;-0.32035;2024-09-18 14:00:00
202400000536.0;1;13;13211;2;1;8.0;1.0;43.28334;5.43366;2024-09-18 13:45:00
202400000537.0;1;37;37067;2;1;1.0;3.0;47.25510728;0.45812649;2024-05-02 07:45:00
202400000538.0;2;13;13213;2;9;1.0;2.0;43.32658255;5.42228132;2024-09-18 07:10:00
202400000539.0;1;54;54020;1;4;1.0;3.0;48.60447129;6.4038384;2024-05-01 19:10:00
202400000540.0;1;13;13001;2;9;1.0;3.0;43.51933;5.44272;2024-09-18 10:30:00
202400000541.0;1;83;83131;2;1;1.0;2.0;43.20606211;6.02919817;2024-10-13 09:00:00
202400000542.0;1;59;59238;2;1;1.0;1.0;50.50234;3.492881;2024-05-01 18:55:00
202400000543.0;1;95;95660;2;1;1.0;2.0;49.07558026;2.34779448;2024-10-24 16:40:00
202400000544.0;1;12;12089;2;6;1.0;6.0;44.555097;2.263151;2024-09-12 17:30:00
202400000545.0;2;80;80016;2;1;1.0;6.0;50.003052;2.652318;2024-05-02 07:30:00
202400000546.0;1;56;56188;1;4;8.0;6.0;47.900498;-3.1098032;2024-10-24 09:10:00
202400000547.0;1;11;11069;2;1;1.0;1.0;43.19229;2.3365;2024-09-18 08:10:00
202400000548.0;3;56;56185;1;1;3.0;6.0;47.772243;-3.411687;2024-10-24 20:45:00
202400000549.0;1;64;64057;2;1;1.0;6.0;43.46476;-0.620513;2024-04-30 18:10:00
202400000550.0;1;56;56094;1;2;1.0;3.0;47.751292;-3.291038;2024-10-22 13:15:00
202400000551.0;1;11;11069;2;1;1.0;5.0;43.204926;2.33301;2024-09-17 18:00:00
202400000552.0;1;68;68315;2;9;2.0;3.0;47.89582;7.22895;2024-05-02 16:35:00
202400000553.0;1;68;68315;1;9;1.0;6.0;47.88073058;7.25173067;2024-05-01 17:10:00
202400000554.0;1;56;56090;1;1;1.0;1.0;47.857424;-3.283983;2024-10-24 17:44:00
202400000555.0;1;6;6012;2;3;2.0;3.0;43.74461;7.42233;2024-09-18 08:50:00
202400000556.0;1;3;3073;1;1;1.0;3.0;46.477015;3.322645;2024-04-30 10:18:00
202400000557.0;1;56;56101;1;1;5.0;2.0;47.819141;-3.215811;2024-10-22 10:00:00
202400000558.0;1;6;6069;2;3;2.0;3.0;43.679884;6.951338;2024-09-18 15:35:00
202400000559.0;3;56;56026;1;1;1.0;7.0;47.987337;-3.21717;2024-05-02 01:00:00
202400000560.0;1;5;5061;1;1;1.0;6.0;44.61051;6.12788;2024-09-13 16:13:00
