Num_Acc,id_vehicule,num_veh,catv,obs,obsm,motor
202300046599,155597853,B01,7,0,2,6
202300046599,155597856,A01,7,0,2,1
202300046600,155597847,B01,33,0,2,1
202300046600,155597849,A01,7,0,2,1
202300046600,155597850,C01,7,0,2,1
202300046601,155597845,A01,21,13,0,1
202300046602,155597846,A01,33,0,2,1
202300046602,155597848,B01,7,0,2,1
202300046603,155597843,A01,7,0,2,0
202300046603,155597844,B01,2,0,2,1
202300046604,155597840,A01,7,0,0,1
202300046604,155597841,B01,1,0,2,5
202300046605,155597838,B01,33,0,0,1
202300046605,155597842,A01,7,0,2,1
202300046606,155597837,B01,7,0,2,3
202300046606,155597839,A01,31,0,2,1
202300046607,155597834,A01,7,2,0,1
202300046608,155597832,B01,7,0,2,1
202300046608,155597836,A01,7,0,2,1
202300046609,155597833,A01,1,0,2,5
202300046609,155597835,B01,7,0,2,4
202300046610,155597828,C01,7,1,2,1
202300046610,155597830,B01,7,1,2,1
202300046610,155597831,A01,7,0,2,1
202300046611,155597826,A01,7,0,2,1
202300046611,155597829,B01,7,0,2,1
202300046612,155597827,A01,43,0,1,1
202300046613,155597823,B01,1,0,2,5
202300046613,155597825,A01,7,0,9,1
202300046614,155597822,A01,7,0,2,1
202300046614,155597824,B01,33,0,2,1
202300046615,155597819,B01,7,0,2,1
202300046615,155597821,A01,33,0,2,1
202300046616,155597820,A01,7,0,1,2
202300046617,155597817,A01,7,0,2,1
202300046617,155597818,B01,10,0,2,1
202300046618,155597812,B01,7,0,2,3
202300046618,155597816,A01,7,0,2,1
202300046619,155597811,B01,50,0,2,3
202300046619,155597814,A01,7,0,2,0
202300046620,155597813,A01,2,0,2,1
202300046620,155597815,Z01,7,0,2,1
202300046621,155597808,A01,30,0,2,1
202300046621,155597810,B01,80,0,2,3
202300046622,155597807,A01,7,0,2,1
202300046622,155597809,B01,7,0,2,1
202300046623,155597806,A01,32,0,1,1
202300046624,155597802,A01,10,0,2,1
202300046624,155597805,B01,17,0,0,1
202300046625,155597801,B01,7,0,0,1
202300046625,155597804,A01,7,0,2,1
202300046626,155597800,A01,7,0,2,2
202300046626,155597803,B01,30,0,2,1
202300046627,155597799,A01,33,0,0,1
202300046628,155597796,A01,10,0,1,1
202300046629,155597798,A01,1,0,1,5
202300046630,155597797,A01,7,1,0,1
202300046631,155597795,A01,32,3,0,1
202300046632,155597792,A01,7,13,0,2
202300046633,155597793,A01,1,0,2,5
202300046633,155597794,B01,7,0,2,1
202300046634,155597791,A01,1,0,1,5
202300046635,155597790,A01,33,0,0,0
202300046636,155597789,A01,1,0,0,5
202300046637,155597787,B01,7,0,2,2
202300046637,155597788,A01,7,0,2,1
202300046638,155597785,A01,7,0,1,1
202300046639,155597784,A01,1,0,1,5
202300046640,155597781,B01,1,0,2,5
202300046640,155597783,A01,7,0,2,1
202300046641,155597777,A01,33,4,2,1
202300046641,155597779,B01,38,0,2,1
202300046642,155597782,A01,13,0,2,1
202300046642,155597786,B01,50,0,2,3
202300046643,155597776,A01,37,0,1,1
202300046644,155597774,A01,33,0,2,1
202300046644,155597775,B01,10,0,0,1
202300046645,155597772,A01,1,0,1,5
202300046646,155597770,A01,7,14,0,1
202300046647,155597768,A01,33,0,2,1
202300046647,155597773,B01,80,0,0,3
202300046648,155597766,B01,43,0,2,1
202300046648,155597767,A01,7,0,2,1
202300046649,155597762,B01,7,0,2,0
202300046649,155597764,A01,32,0,0,1
202300046650,155597769,A01,7,0,0,1
202300046650,155597771,B01,37,0,0,0
202300046651,155597763,A01,33,0,2,1
202300046651,155597765,B01,10,0,2,1
202300046652,155597761,A01,35,8,0,3
202300046653,155597760,A01,7,0,1,1
202300046654,155597759,A01,7,2,0,1
202300046655,155597755,A01,3,0,0,1
202300046655,155597756,B01,7,0,2,1
202300046656,155597753,A01,7,4,0,1
202300046657,155597749,A01,7,0,2,1
202300046657,155597751,B01,7,0,2,1
202300046658,155597750,A01,33,0,2,1
202300046658,155597752,B01,7,0,2,3
202300046659,155597754,A01,30,0,2,1
202300046659,155597758,B01,7,0,2,0
202300046660,155597746,B01,7,0,2,1
202300046660,155597748,A01,31,0,2,1
202300046661,155597743,A01,7,0,2,1
202300046661,155597744,B01,99,0,2,3
202300046662,155597742,A01,7,13,0,1
202300046663,155597745,A01,50,0,2,3
202300046663,155597747,B01,1,0,2,5
202300046664,155597741,A01,7,4,0,1
202300046665,155597740,A01,1,0,1,5
202300046666,155597737,A01,31,8,0,1
202300046667,155597735,A01,7,0,2,1
202300046667,155597738,B01,7,0,2,1
202300046668,155597736,A01,10,0,2,1
202300046668,155597739,B01,33,0,2,1
202300046669,155597731,A01,7,0,2,1
202300046669,155597733,B01,7,0,2,3
202300046670,155597732,B01,7,0,2,1
202300046670,155597734,A01,33,0,2,1
202300046671,155597728,A01,7,0,0,1
202300046672,155597729,A01,17,0,2,1
202300046672,155597730,B01,10,0,2,1
202300046673,155597727,A01,10,0,1,1
202300046674,155597724,A01,7,0,2,1
202300046674,155597726,B01,7,0,2,1
202300046675,155597723,B01,33,0,0,1
202300046675,155597725,A01,10,0,2,1
202300046676,155597720,A01,32,0,2,1
202300046676,155597722,B01,7,0,2,1
202300046677,155597716,A01,7,0,2,1
202300046677,155597719,B01,7,0,2,1
202300046678,155597717,A01,7,1,0,1
202300046678,155597718,C01,15,1,0,1
202300046678,155597721,B01,10,0,2,1
202300046679,155597714,B01,50,0,2,3
202300046679,155597715,A01,7,0,2,1
202300046680,155597713,A01,21,14,0,1
202300046681,155597710,A01,2,6,0,1
202300046682,155597708,A01,50,7,0,3
202300046682,155597711,B01,15,0,9,0
202300046683,155597709,A01,7,9,0,1
202300046684,155597706,A01,31,13,0,1
202300046685,155597704,B01,1,0,2,5
202300046685,155597707,A01,13,0,2,1
202300046686,155597705,A01,7,0,1,0
202300046687,155597703,A01,10,0,1,1
202300046688,155597701,A01,21,0,2,1
202300046688,155597702,B01,7,0,2,1
202300046689,155597695,A01,7,0,0,0
202300046689,155597697,B01,7,0,2,0
202300046689,155597699,C01,7,0,0,0
202300046690,155597698,B01,37,0,0,1
202300046690,155597700,A01,3,0,0,1
202300046691,155597694,A01,7,0,2,1
202300046691,155597696,B01,50,0,2,3
202300046692,155597690,A01,7,0,2,1
202300046692,155597693,B01,7,0,2,3
202300046693,155597689,A01,7,0,2,0
202300046693,155597691,B01,1,0,2,5
202300046694,155597686,A01,7,0,2,1
202300046694,155597687,B01,15,0,2,1
202300046694,155597688,C01,15,0,2,1
202300046694,155597692,D01,7,0,0,1
202300046695,155597684,A01,31,11,0,1
202300046696,155597681,A01,7,2,0,1
202300046697,155597680,A01,7,0,2,1
202300046697,155597685,B01,33,0,2,1
202300046698,155597676,B01,7,0,2,1
202300046698,155597678,A01,7,0,2,0
202300046699,155597673,A01,15,0,1,1
202300046700,155597674,A01,7,0,2,0
202300046700,155597675,B01,7,0,2,0
202300046701,155597672,A01,7,0,2,1
202300046701,155597677,B01,7,0,2,1
202300046701,155597679,C01,7,0,2,1
202300046702,155597670,B01,7,0,2,1
202300046702,155597671,A01,2,0,0,1
202300046703,155597669,A01,33,10,0,1
202300046704,155597667,A01,7,0,1,1
202300046705,155597666,A01,1,1,0,5
202300046705,155597668,B01,14,0,0,1
202300046706,155597661,A01,7,0,2,1
202300046706,155597664,B01,2,0,2,1
202300046707,155597662,A01,7,0,2,1
202300046707,155597665,B01,33,0,2,1
202300046708,155597660,A01,7,0,2,0
202300046708,155597663,B01,17,0,0,1
202300046709,155597659,A01,1,0,1,5
202300046710,155597654,B01,7,0,2,1
202300046710,155597656,A01,7,0,2,1
202300046711,155597652,B01,7,0,0,1
202300046711,155597653,A01,7,3,2,2
202300046712,155597649,A01,10,0,2,1
202300046712,155597650,B01,7,0,2,1
202300046713,155597648,A01,33,0,2,1
202300046713,155597651,B01,33,0,0,1
202300046714,155597646,B01,17,0,0,1
202300046714,155597647,A01,10,3,2,1
202300046715,155597642,B01,7,0,2,1
202300046715,155597645,A01,10,0,2,1
202300046716,155597641,B01,7,0,0,1
202300046716,155597643,A01,10,0,2,1
202300046717,155597640,A01,7,0,2,1
202300046717,155597644,B01,2,0,2,1
202300046718,155597637,A01,7,4,2,1
202300046718,155597639,B01,10,0,2,1
202300046719,155597636,A01,7,0,2,1
202300046719,155597638,B01,2,0,2,1
202300046720,155597634,A01,32,6,2,1
202300046721,155597633,A01,7,13,0,1
202300046722,155597630,A01,7,2,0,1
202300046723,155597631,A01,7,4,0,1
202300046724,155597632,B01,7,0,2,1
202300046724,155597635,A01,7,0,2,1
202300046725,155597629,A01,7,0,1,1
202300046726,155597628,A01,7,0,1,1
202300046727,155597624,A01,10,0,1,1
202300046728,155597625,A01,33,8,0,1
202300046729,155597623,C01,7,0,2,1
202300046729,155597626,B01,15,0,2,4
202300046729,155597627,A01,7,0,2,1
202300046730,155597621,A01,7,8,0,1
202300046731,155597620,A01,50,0,4,3
202300046731,155597622,B01,40,0,2,3
202300046732,155597618,A01,7,13,2,1
202300046732,155597619,B01,7,13,2,3
202300046733,155597616,B01,7,0,1,1
202300046734,155597615,A01,7,1,0,1
202300046734,155597617,B01,7,0,2,1
202300046735,155597614,A01,7,7,0,1
202300046736,155597613,A01,50,0,1,3
202300046737,155597612,A01,50,0,1,3
202300046738,155597610,A01,7,0,2,1
202300046738,155597611,B01,33,0,2,1
202300046739,155597609,A01,33,8,0,1
202300046740,155597605,A01,34,0,1,1
202300046741,155597603,B01,7,0,2,0
202300046741,155597604,A01,33,0,2,1
202300046742,155597602,A01,7,4,0,1
202300046743,155597599,A01,32,0,0,1
202300046744,155597598,C01,7,0,2,1
202300046744,155597600,B01,1,1,2,5
202300046744,155597601,A01,38,0,2,1
202300046745,155597596,B01,7,0,2,1
202300046745,155597597,A01,7,0,2,1
202300046746,155597593,A01,10,0,2,1
202300046746,155597595,B01,33,0,2,1
202300046747,155597592,A01,7,0,2,1
202300046747,155597594,B01,7,0,2,0
202300046748,155597590,Z01,7,0,2,1
202300046748,155597591,B01,7,0,2,1
202300046749,155597588,A01,7,0,2,1
202300046749,155597589,B01,7,0,2,1
202300046750,155597587,A01,7,0,0,1
202300046751,155597580,A01,10,0,2,1
202300046751,155597582,B01,10,0,2,1
202300046751,155597584,C01,7,0,2,1
202300046752,155597579,A01,7,0,2,1
202300046752,155597581,C01,7,0,2,1
202300046752,155597583,B01,7,0,2,1
202300046752,155597586,D01,7,0,2,1
202300046753,155597577,A01,7,0,2,1
202300046753,155597578,B01,7,0,2,1
202300046753,155597585,C01,7,0,2,1
202300046754,155597574,A01,7,0,2,1
202300046754,155597576,B01,7,0,2,1
202300046755,155597573,A01,10,0,2,1
202300046755,155597575,B01,31,0,2,1
202300046756,155597572,A01,7,3,0,1
202300046757,155597570,A01,10,2,0,6
202300046758,155597569,A01,30,0,2,1
202300046758,155597571,B01,7,0,2,1
202300046759,155597567,B01,7,4,0,1
202300046759,155597568,A01,7,4,0,1
202300046760,155597566,A01,33,0,0,1
202300046761,155597564,A01,7,4,0,1
202300046762,155597563,A01,7,0,0,1
202300046762,155597565,B01,32,0,2,1
202300046763,155597562,A01,7,4,0,1
202300046764,155597561,A01,7,0,1,1
202300046765,155597559,B01,7,0,2,1
202300046765,155597560,A01,34,0,2,1
202300046766,155597558,A01,7,4,0,1
202300046767,155597556,A01,7,13,0,1
202300046768,155597555,A01,7,0,2,1
202300046768,155597557,B01,32,0,2,1
202300046769,155597553,B01,10,0,2,1
202300046769,155597554,A01,7,0,2,1
202300046770,155597551,A01,7,0,1,1
202300046771,155597550,A01,7,0,2,1
202300046771,155597552,B01,34,0,2,1
202300046772,155597549,A01,7,4,0,1
202300046773,155597546,A01,7,4,0,1
202300046774,155597545,A01,7,0,2,1
202300046774,155597548,B01,10,0,2,1
202300046775,155597547,A01,10,0,1,1
202300046776,155597543,Z01,10,0,1,0
202300046777,155597542,A01,7,13,0,1
202300046778,155597540,A01,7,0,2,1
202300046778,155597541,C01,7,0,2,1
202300046778,155597544,B01,7,0,2,1
202300046779,155597536,A01,7,0,2,1
202300046779,155597538,B01,7,0,2,1
202300046780,155597535,A01,7,0,2,1
202300046780,155597537,C01,7,0,2,3
202300046780,155597539,B01,7,0,2,1
202300046781,155597534,A01,7,0,1,1
202300046782,155597528,B01,10,0,2,1
202300046782,155597531,C01,7,0,2,1
202300046782,155597533,A01,10,0,2,1
202300046783,155597525,A01,10,6,0,1
202300046784,155597526,A01,31,6,0,1
202300046785,155597524,A01,10,0,2,1
202300046785,155597527,B01,7,0,2,1
202300046785,155597529,C01,7,0,0,1
202300046785,155597530,D01,7,0,2,1
202300046785,155597532,E01,7,0,0,0
202300046786,155597522,A01,43,0,1,1
202300046787,155597521,A01,7,2,0,1
202300046788,155597520,B01,33,0,2,1
202300046788,155597523,A01,7,0,2,1
202300046789,155597517,A01,15,0,2,1
202300046789,155597518,B01,80,0,2,3
202300046790,155597515,A01,7,0,1,1
202300046791,155597512,A01,33,0,0,1
202300046791,155597516,B01,7,0,2,1
202300046792,155597511,A01,7,1,1,2
202300046793,155597510,A01,99,0,1,1
202300046794,155597508,A01,7,0,1,1
202300046795,155597509,A01,43,0,6,1
202300046796,155597506,A01,7,0,2,1
202300046796,155597507,B01,7,0,2,1
202300046797,155597504,A01,33,0,2,1
202300046797,155597505,Z01,7,0,9,0
202300046798,155597502,A01,33,14,0,1
202300046799,155597500,A01,10,0,2,1
202300046799,155597503,B01,33,13,2,1
202300046800,155597497,B01,31,0,2,1
202300046800,155597499,A01,7,0,2,1
202300046801,155597492,B01,32,1,2,1
202300046801,155597494,A01,10,0,2,1
202300046802,155597488,A01,2,0,2,1
202300046802,155597489,B01,7,0,2,1
202300046803,155597487,A01,7,9,0,1
202300046803,155597490,B01,10,9,0,1
202300046804,155597486,A01,14,3,0,1
202300046804,155597491,B01,7,3,0,1
202300046805,155597484,B01,7,0,2,1
202300046805,155597485,A01,33,0,2,1
202300046806,155597482,B01,10,0,0,1
202300046806,155597483,A01,10,0,2,1
202300046807,155597479,A01,7,0,0,1
202300046808,155597481,A01,7,2,0,0
202300046809,155597478,A01,80,0,2,3
202300046809,155597480,B01,7,0,9,1
202300046810,155597477,A01,7,0,1,1
202300046811,155597475,A01,1,0,0,5
202300046812,155597476,A01,33,6,0,1
202300046813,155597473,A01,7,0,2,1
202300046813,155597474,B01,33,0,2,1
202300046814,155597472,A01,30,0,2,1
202300046815,155597471,A01,7,13,0,1
202300046816,155597470,A01,7,2,0,1
202300046817,155597466,A01,50,0,2,3
202300046817,155597469,B01,7,0,2,1
202300046818,155597465,A01,7,0,2,1
202300046818,155597468,B01,33,0,2,1
202300046819,155597463,A01,7,0,1,1
202300046820,155597462,A01,7,0,2,1
202300046820,155597464,B01,32,0,2,1
202300046821,155597460,A01,7,0,1,1
202300046822,155597461,A01,33,0,0,1
202300046823,155597458,A01,1,0,2,5
202300046823,155597459,B01,7,0,2,1
202300046824,155597454,A01,7,0,9,1
202300046824,155597457,B01,1,0,2,5
202300046825,155597456,A01,7,0,0,1
202300046826,155597453,A01,32,0,2,1
202300046826,155597455,B01,7,0,2,1
202300046827,155597450,A01,1,0,2,5
202300046827,155597452,B01,1,0,2,5
202300046828,155597449,Z01,7,0,1,0
202300046829,155597448,B01,7,0,2,1
202300046829,155597451,A01,7,0,0,3
202300046830,155597446,A01,7,0,1,1
202300046831,155597445,A01,7,0,2,1
202300046831,155597447,B01,32,0,2,1
202300046832,155597442,B01,15,0,0,0
202300046832,155597443,A01,7,0,2,1
202300046833,155597439,A01,7,0,9,1
202300046833,155597441,B01,60,0,2,5
202300046834,155597440,B01,33,0,2,1
202300046834,155597444,A01,7,0,0,1
202300046835,155597436,A01,7,8,0,1
202300046836,155597432,A01,10,0,2,1
202300046836,155597435,B01,10,0,2,1
202300046837,155597430,A01,7,0,2,1
202300046837,155597433,B01,7,0,2,1
202300046838,155597431,A01,10,0,2,1
202300046838,155597434,B01,1,0,2,5
202300046839,155597429,A01,7,0,1,1
202300046840,155597428,A01,7,0,2,1
202300046841,155597425,A01,7,8,0,1
202300046842,155597426,B01,1,0,0,5
202300046842,155597427,A01,7,0,0,1
202300046843,155597423,A01,7,0,2,1
202300046843,155597424,B01,50,0,2,3
202300046844,155597418,A01,10,0,2,1
202300046844,155597422,B01,50,0,2,3
202300046845,155597417,A01,7,0,2,1
202300046845,155597420,B01,7,0,2,1
202300046846,155597419,A01,7,0,2,1
202300046846,155597421,B01,33,0,2,1
202300046847,155597414,A01,7,0,1,1
202300046848,155597413,B01,7,0,2,1
202300046848,155597416,A01,31,12,2,1
202300046849,155597412,A01,10,0,9,1
202300046849,155597415,B01,1,0,2,5
202300046850,155597411,A01,43,3,0,1
202300046851,155597410,A01,7,0,1,0
202300046852,155597407,A01,32,0,1,1
202300046853,155597405,A01,7,0,2,1
202300046853,155597408,B01,7,0,2,1
202300046854,155597404,A01,7,0,2,1
202300046854,155597406,B01,7,0,2,1
202300046854,155597409,C01,7,0,2,3
202300046855,155597402,A01,7,0,2,1
202300046855,155597403,B01,7,0,2,1
202300046856,155597401,A01,7,8,0,1
202300046857,155597398,A01,7,3,0,1
202300046858,155597397,B01,7,0,2,1
202300046858,155597400,A01,7,0,2,1
202300046859,155597395,A01,7,0,2,0
202300046859,155597396,B01,7,0,2,2
202300046859,155597399,C01,7,0,2,1
202300046860,155597392,B01,7,0,2,1
202300046860,155597394,A01,7,0,2,1
202300046861,155597390,B01,7,0,0,1
202300046861,155597393,A01,7,12,0,1
202300046862,155597391,A01,33,2,0,1
202300046863,155597387,A01,1,0,2,5
202300046863,155597389,B01,7,0,2,1
202300046864,155597386,A01,33,0,0,1
202300046865,155597388,A01,7,0,1,1
202300046866,155597383,A01,7,1,2,1
202300046866,155597384,B01,50,0,2,3
202300046867,155597382,Z01,7,0,2,0
202300046867,155597385,B01,2,0,2,1
202300046868,155597378,A01,7,0,2,1
202300046868,155597381,B01,33,0,2,1
202300046869,155597377,A01,7,0,2,1
202300046869,155597380,B01,7,0,2,1
202300046870,155597376,A01,30,0,2,1
202300046870,155597379,B01,10,0,2,1
202300046871,155597373,A01,2,0,1,1
202300046872,155597372,B01,32,0,2,1
202300046872,155597375,A01,7,0,2,0
202300046873,155597370,B01,30,0,2,1
202300046873,155597374,A01,7,0,2,1
202300046874,155597367,A01,33,0,2,1
202300046874,155597368,B01,2,0,2,1
202300046875,155597369,A01,7,0,2,1
202300046875,155597371,B01,33,0,2,1
202300046876,155597364,A01,7,0,2,1
202300046876,155597366,B01,7,0,2,1
202300046877,155597363,A01,7,0,2,0
202300046877,155597365,B01,2,0,2,1
202300046878,155597361,A01,7,6,0,1
202300046879,155597359,A01,33,13,0,1
202300046880,155597358,A01,33,0,2,1
202300046880,155597360,C01,7,0,2,1
202300046880,155597362,B01,7,0,2,2
202300046881,155597354,A01,50,0,2,3
202300046881,155597356,B01,7,0,2,3
202300046882,155597355,A01,32,0,2,1
202300046882,155597357,B01,7,0,2,1
202300046883,155597353,A01,43,0,1,1
202300046884,155597352,A01,7,0,1,2
202300046885,155597350,B01,7,0,2,0
202300046885,155597351,A01,7,14,0,0
202300046886,155597348,A01,7,0,2,1
202300046886,155597349,B01,2,0,2,1
202300046887,155597347,A01,33,0,6,1
202300046888,155597345,A01,14,0,2,1
202300046888,155597346,B01,1,0,2,5
202300046889,155597340,A01,7,0,0,1
202300046889,155597342,B01,30,1,0,3
202300046890,155597339,A01,7,0,0,1
202300046890,155597341,B01,7,0,0,2
202300046891,155597338,A01,7,2,0,1
202300046892,155597336,B01,33,0,2,1
202300046892,155597337,A01,80,0,2,3
202300046893,155597334,B01,7,0,2,1
202300046893,155597335,A01,33,0,2,1
202300046894,155597333,A01,7,0,1,1
202300046895,155597332,A01,7,5,0,1
202300046896,155597330,A01,7,13,0,1
202300046897,155597329,B01,43,0,2,1
202300046897,155597331,A01,10,0,2,1
202300046898,155597328,A01,10,4,0,1
202300046899,155597326,B01,7,0,2,1
202300046899,155597327,A01,50,0,2,3
202300046900,155597324,A01,33,0,0,1
202300046901,155597323,A01,7,3,0,1
202300046901,155597325,B01,10,0,2,1
202300046902,155597322,A01,14,0,1,0
202300046903,155597321,A01,7,0,0,1
202300046904,155597319,A01,7,0,2,1
202300046904,155597320,B01,1,0,2,5
202300046905,155597316,A01,7,0,2,2
202300046905,155597317,B01,43,1,2,1
202300046906,155597318,A01,32,4,0,1
202300046907,155597313,A01,7,0,2,1
202300046907,155597315,B01,7,0,2,0
202300046908,155597312,A01,33,0,2,1
202300046908,155597314,B01,32,0,2,1
202300046909,155597311,A01,37,0,1,6
202300046910,155597309,A01,7,0,2,1
202300046910,155597310,B01,2,1,0,1
202300046911,155597304,A01,7,0,2,1
202300046911,155597306,B01,7,0,2,1
202300046912,155597303,A01,7,0,2,0
202300046912,155597305,B01,50,0,2,3
202300046912,155597307,C01,7,0,2,0
202300046912,155597308,D01,37,0,2,6
202300046913,155597300,A01,7,0,2,0
202300046913,155597301,B01,43,0,2,0
202300046914,155597299,A01,7,0,9,1
202300046914,155597302,B01,80,0,2,3
202300046915,155597297,B01,34,0,0,1
202300046915,155597298,A01,14,0,2,1
202300046916,155597296,A01,33,1,0,1
202300046917,155597294,A01,7,0,2,1
202300046917,155597295,B01,43,0,2,1
202300046918,155597293,A01,7,13,0,1
202300046919,155597291,A01,10,12,2,0
202300046919,155597292,B01,43,12,0,1
202300046920,155597290,A01,0,0,1,0
202300046921,155597288,B01,7,0,2,1
202300046921,155597289,A01,37,0,2,1
202300046922,155597287,A01,33,12,0,1
202300046923,155597285,Y01,1,0,2,5
202300046923,155597286,A01,10,0,2,1
202300046924,155597283,A01,7,0,2,1
202300046924,155597284,B01,50,0,2,3
202300046925,155597282,A01,1,0,1,5
202300046926,155597280,A01,36,0,2,0
202300046926,155597281,B01,7,0,2,0
202300046927,155597279,A01,30,0,0,1
202300046928,155597278,A01,1,2,0,5
202300046929,155597276,A01,99,0,2,0
202300046929,155597277,B01,7,0,2,1
202300046930,155597274,A01,10,0,2,1
202300046930,155597275,B01,1,0,2,5
202300046931,155597272,B01,33,0,2,1
202300046931,155597273,A01,7,2,0,1
202300046932,155597270,A01,7,0,2,0
202300046932,155597271,B01,1,0,2,5
202300046933,155597268,B01,7,0,2,1
202300046933,155597269,A01,32,0,2,1
202300046934,155597266,A01,50,0,9,3
202300046934,155597267,B01,80,0,9,3
202300046935,155597265,A01,1,0,0,5
202300046936,155597263,A01,32,0,2,3
202300046936,155597264,B01,7,0,2,1
202300046937,155597262,A01,7,1,0,0
202300046938,155597259,B01,10,0,2,1
202300046938,155597260,A01,33,0,2,1
202300046939,155597258,A01,7,0,2,1
202300046939,155597261,B01,7,6,2,1
202300046940,155597257,A01,30,8,0,1
202300046941,155597255,A01,33,0,0,1
202300046942,155597254,B01,7,0,2,1
202300046942,155597256,A01,7,0,2,1
202300046943,155597253,A01,33,3,0,1
202300046944,155597250,A01,10,0,0,1
202300046944,155597251,B01,30,0,0,1
202300046945,155597248,B01,7,0,2,1
202300046945,155597249,A01,31,0,2,1
202300046946,155597247,A01,2,6,0,1
202300046947,155597245,A01,7,0,9,1
202300046947,155597246,B01,80,0,2,3
202300046948,155597244,A01,33,0,5,1
202300046949,155597243,A01,7,2,0,1
202300046950,155597241,A01,7,0,2,1
202300046950,155597242,B01,1,0,2,5
202300046951,155597240,A01,7,1,1,1
202300046952,155597238,A01,7,0,2,1
202300046952,155597239,B01,32,0,2,1
202300046953,155597236,A01,10,0,2,1
202300046953,155597237,B01,7,0,2,0
202300046954,155597235,A01,33,14,0,1
202300046955,155597233,A01,33,0,2,1
202300046955,155597234,B01,33,0,2,1
202300046956,155597231,A01,7,0,2,1
202300046956,155597232,B01,7,0,2,1
202300046957,155597230,A01,7,8,0,0
202300046958,155597227,B01,7,0,9,1
202300046958,155597229,A01,1,0,2,5
202300046959,155597226,A01,7,0,2,1
202300046959,155597228,B01,7,0,2,1
202300046960,155597223,B01,7,0,2,1
202300046960,155597224,A01,7,0,2,1
202300046961,155597222,A01,7,0,0,0
202300046961,155597225,B01,33,0,2,0
202300046962,155597220,A01,7,13,0,1
202300046963,155597219,A01,7,0,2,1
202300046963,155597221,B01,1,0,2,5
202300046964,155597216,A01,33,8,0,0
202300046965,155597215,A01,7,0,2,1
202300046965,155597217,B01,7,0,2,1
202300046966,155597213,A01,33,13,0,1
202300046967,155597212,A01,7,0,2,1
202300046967,155597214,B01,33,0,2,1
202300046968,155597210,A01,7,0,1,0
202300046969,155597209,A01,7,3,0,1
202300046970,155597208,A01,31,8,0,1
202300046971,155597207,A01,7,0,0,1
202300046972,155597205,B01,7,0,9,0
202300046972,155597206,A01,50,0,2,3
202300046973,155597203,A01,7,3,2,1
202300046973,155597204,B01,17,0,2,1
202300046974,155597201,B01,10,0,2,1
202300046974,155597202,A01,7,0,0,1
202300046975,155597200,A01,7,6,0,1
202300046976,155597199,A01,33,3,0,1
202300046977,155597198,A01,33,3,0,1
202300046978,155597196,A01,7,2,2,1
202300046978,155597197,B01,7,0,2,1
202300046979,155597195,A01,7,13,0,0
202300046980,155597192,A01,7,0,2,0
202300046980,155597194,B01,-1,0,2,0
202300046981,155597191,A01,33,0,0,1
202300046982,155597193,A01,1,0,0,5
202300046983,155597189,A01,7,0,0,1
202300046983,155597190,B01,7,0,0,1
202300046984,155597187,A01,10,2,0,1
202300046985,155597185,B01,7,0,2,0
202300046985,155597186,A01,7,12,0,0
202300046986,155597184,A01,33,10,0,1
202300046987,155597183,A01,33,3,0,1
202300046988,155597181,A01,7,0,2,1
202300046988,155597182,B01,80,0,2,3
202300046989,155597180,A01,7,16,0,1
202300046990,155597179,A01,7,2,0,1
202300046991,155597177,A01,1,0,2,5
202300046991,155597178,B01,10,0,9,1
202300046992,155597174,A01,7,0,2,1
202300046992,155597175,B01,7,0,2,1
202300046992,155597176,C01,7,0,2,1
202300046993,155597172,B01,1,0,2,5
202300046993,155597173,A01,1,0,0,5
202300046994,155597170,B01,33,0,2,1
202300046994,155597171,A01,7,0,2,1
202300046995,155597167,B01,7,0,2,3
202300046995,155597168,A01,33,0,2,1
202300046995,155597169,C01,7,0,2,1
202300046996,155597166,A01,7,0,1,1
202300046997,155597164,A01,7,0,2,1
202300046997,155597165,B01,50,0,2,3
202300046998,155597163,A01,1,0,0,5
202300046999,155597161,A01,7,0,2,1
202300046999,155597162,B01,1,0,2,5
202300047000,155597157,A01,50,0,2,3
202300047000,155597158,B01,50,0,2,3
202300047001,155597156,A01,7,4,0,1
202300047002,155597154,A01,7,0,2,0
202300047002,155597155,B01,33,0,2,1
202300047003,155597152,A01,15,4,9,1
202300047004,155597150,A01,33,0,2,1
202300047004,155597151,B01,7,0,2,1
202300047005,155597148,A01,7,0,2,1
202300047005,155597149,B01,31,0,2,1
202300047006,155597147,A01,7,8,0,1
202300047007,155597145,B01,7,0,2,1
202300047007,155597146,A01,7,0,2,1
202300047008,155597144,A01,7,8,0,1
202300047009,155597142,B01,33,14,0,1
202300047009,155597143,A01,10,0,0,1
202300047010,155597140,A01,7,0,2,1
202300047010,155597141,B01,31,0,0,1
202300047011,155597137,B01,10,0,2,1
202300047011,155597138,C01,7,0,0,2
202300047011,155597139,A01,7,0,2,2
202300047012,155597136,A01,7,2,0,0
202300047013,155597134,A01,43,0,2,1
202300047013,155597135,B01,7,0,2,1
202300047014,155597132,A01,1,0,2,5
202300047014,155597133,B01,7,0,0,3
202300047015,155597130,A01,33,0,0,0
202300047015,155597131,B01,99,0,2,5
202300047016,155597129,A01,31,0,0,1
202300047017,155597127,A01,7,0,2,1
202300047017,155597128,B01,33,0,2,1
202300047018,155597126,A01,7,8,0,2
202300047019,155597124,A01,7,0,2,1
202300047019,155597125,B01,10,0,2,1
202300047020,155597123,A01,99,2,0,1
