"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"417 138";"A";"2022";"Métropole";"L3EHNDML0006197";"Moto légère";"11"
"417 139";"A";"2022";"Métropole";"M10K1AVP0025863";"VT";"2"
"417 139";"B";"2022";"Métropole";"M10VWGVPZ45G885";"VT";"0"
"417 140";"A";"2022";"Métropole";"M10NSSVP046F612";"VT";"1"
"417 141";"A";"2022";"Métropole";"N/A";"Autres";"2"
"417 142";"A";"2022";"Métropole";"N/A";"Autres";"0"
"417 143";"A";"2022";"Métropole";"L3EBMWM2040N871";"Moto lourde";"3"
"417 143";"B";"2022";"Métropole";"M10RENVPA68V098";"VT";"0"
"417 144";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"417 145";"A";"2022";"Métropole";"M10NSSVP033H918";"VT";"4"
"417 146";"A";"2022";"Métropole";"M10PGTVP082A469";"VT";"0"
"417 147";"A";"2022";"Métropole";"LYM95K40M475";"Moto lourde";"12"
"417 149";"A";"2022";"Métropole";"M10PGTVP000U815";"VT";"12"
"417 149";"B";"2022";"Métropole";"L3EKWAM10002301";"Moto lourde";"3"
"417 150";"A";"2022";"Métropole";"N/A";"VT";"1"
"417 151";"A";"2022";"Métropole";"M10AUDVP001R476";"VT";"10"
"417 151";"C";"2022";"Métropole";"M10CTRVP119B194";"VT";"0"
"417 152";"A";"2022";"Métropole";"L3EYAMM1000T809";"Moto lourde";"N/A"
"417 152";"B";"2022";"Métropole";"M10VWGVPH587017";"VT";"6"
"417 153";"A";"2022";"Métropole";"L3EYAMM1000P998";"Moto lourde";"0"
"417 153";"B";"2022";"Métropole";" M10DACVP000601";"VT";"12"
"417 155";"A";"2022";"Métropole";"MRE5222AY775";"VT";"15"
"417 155";"B";"2022";"Métropole";"M10MN1VP0038268";"VT";"7"
"417 155";"C";"2022";"Métropole";"M10FATVP0832052";"VT";"5"
"417 156";"A";"2022";"Métropole";"MRE1122K8082";"VT";"16"
"417 157";"A";"2022";"Métropole";"N/A";"PL";"15"
"417 158";"A";"2022";"Métropole";"N/A";"VT";"14"
"417 158";"B";"2022";"Métropole";"N/A";"VT";"12"
"417 159";"A";"2022";"Métropole";"N/A";"VU";"14"
"417 159";"B";"2022";"Métropole";"L3EKTMM2000J210";"Moto lourde";"4"
"417 161";"A";"2022";"DOM";"M10CTRVP008V616";"VT";"7"
"417 162";"A";"2022";"Métropole";"MFD50E2C3146";"VT";"14"
"417 163";"A";"2022";"Métropole";"M10VWGVPN305673";"VT";"5"
"417 164";"A";"2022";"Métropole";"N/A";"VU";"15"
"417 164";"B";"2022";"Métropole";"L1EMBKCL000S047";"Cyclo";"8"
"417 166";"A";"2022";"Métropole";"L3ESUZM2001L093";"Moto lourde";"1"
"417 166";"B";"2022";"Métropole";"MFT11211V512";"VT";"12"
"417 167";"A";"2022";"Métropole";"M10CTRVP0009674";"VT";"11"
"417 167";"B";"2022";"Métropole";"M10DACVP0019113";"VT";"5"
"417 168";"A";"2022";"Métropole";"N/A";"Cyclo";"5"
"417 169";"A";"2022";"Métropole";"M10RENVP436E380";"VT";"7"
"417 170";"A";"2022";"Métropole";"N/A";"Cyclo";"2"
"417 171";"A";"2022";"Métropole";"M10VWGVP001P279";"VT";"12"
"417 172";"A";"2022";"DOM";"M10PGTVP076T907";"VT";"2"
"417 172";"B";"2022";"DOM";"L1ETNMCL0001168";"Cyclo";"2"
"417 173";"A";"2022";"Métropole";"MRV5402JR372";"VT";"23"
"417 175";"A";"2022";"Métropole";"M10CTRVP012K310";"VT";"8"
"417 175";"B";"2022";"Métropole";"M10VWGVPN235247";"VT";"0"
"417 176";"A";"2022";"Métropole";"M10RENVP5519127";"VT";"4"
"417 176";"B";"2022";"Métropole";"M10FATVP0832052";"VT";"4"
"417 177";"A";"2022";"Métropole";"LYM21C109124";"Cyclo";"9"
"417 178";"A";"2022";"Métropole";"M10RENVP000U009";"VT";"15"
"417 179";"A";"2022";"Métropole";"M10SKDVP0000866";"VT";"11"
"417 179";"B";"2022";"Métropole";"MJT1002R2955";"VT";"22"
"417 181";"A";"2022";"Métropole";"LYM1AM40H374";"Moto lourde";"12"
"417 181";"B";"2022";"Métropole";"M10DACVP000N031";"VT";"11"
"417 182";"A";"2022";"Métropole";"N/A";"VT";"10"
"417 182";"B";"2022";"Métropole";"N/A";"Cyclo";"16"
"417 183";"A";"2022";"Métropole";"MPL14F1H5443";"VT";"14"
"417 183";"B";"2022";"Métropole";"M10FATVP174R470";"VT";"2"
"417 184";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"417 185";"A";"2022";"Métropole";"M10RENVP000Y013";"VT";"12"
"417 185";"B";"2022";"Métropole";"LYSES1DB4K10001";"Cyclo";"2"
"417 186";"A";"2022";"Métropole";"M10PGTVP0285737";"VT";"6"
"417 187";"A";"2022";"Métropole";"M10RENVP002R392";"VT";"10"
"417 187";"B";"2022";"Métropole";"L1EPGTCL015L590";"Cyclo";"6"
"417 189";"A";"2022";"Métropole";"N/A";"VU";"15"
"417 189";"B";"2022";"Métropole";"N/A";"VU";"26"
"417 189";"C";"2022";"Métropole";"N/A";"VU";"3"
"417 189";"D";"2022";"Métropole";"N/A";"VU";"3"
"417 190";"A";"2022";"Métropole";"N10RENCTA769110";"VU";"1"
"417 190";"B";"2022";"Métropole";"LMP91C107100";"Cyclo";"14"
"417 191";"A";"2022";"Métropole";"N10RENCT553V568";"VU";"4"
"417 192";"A";"2022";"Métropole";"MPE5204A0452";"VT";"23"
"417 192";"B";"2022";"Métropole";"M10VWGVPT400564";"VT";"4"
"417 192";"C";"2022";"Métropole";"M10PGTVP0000857";"VT";"11"
"417 193";"A";"2022";"Métropole";"N/A";"VT";"15"
"417 193";"B";"2022";"Métropole";"N/A";"TC";"8"
"417 194";"A";"2022";"Métropole";"N/A";"Cyclo";"2"
"417 194";"B";"2022";"Métropole";"N/A";"VT";"N/A"
"417 195";"A";"2022";"Métropole";"MPE1002BY061";"VT";"22"
"417 196";"A";"2022";"Métropole";"M10VWGVP8066655";"VT";"8"
"417 196";"B";"2022";"Métropole";"N10CTRCT004E600";"VU";"8"
"417 197";"A";"2022";"Métropole";"M10HMCVP000H045";"VT";"12"
"417 197";"B";"2022";"Métropole";"L1ECEFCL0001359";"Cyclo";"4"
"417 198";"A";"2022";"Métropole";" N10PGTCT015L33";"VU";"6"
"417 199";"A";"2022";"Métropole";"L1EFANCL0009069";"Cyclo";"1"
"417 200";"A";"2022";"DOM";"M1GJLRVP0008137";"VT";"6"
"417 200";"B";"2022";"DOM";"MMB56T4YL177";"VT";"16"
"417 201";"A";"2022";"Métropole";"M10CTRVP039X878";"VT";"6"
"417 202";"A";"2022";"Métropole";"L3EBMWM2057R760";"Moto lourde";"1"
"417 203";"A";"2022";"Métropole";"M10MN1VP011M008";"VT";"2"
"417 203";"B";"2022";"Métropole";"M10MN1VP005T991";"VT";"4"
"417 204";"A";"2022";"Métropole";"M10VWGVPP88D242";"VT";"4"
"417 204";"B";"2022";"Métropole";"L1ECEFCL000L379";"Cyclo";"1"
"417 205";"A";"2022";"Métropole";"ZAPC38101000977";"Cyclo";"12"
"417 205";"B";"2022";"Métropole";"VF7PSCFB5KR5077";"VT";"3"
"417 206";"A";"2022";"Métropole";"M10K1AVP0037246";"VT";"0"
"417 207";"A";"2022";"Métropole";"N/A";"VT";"7"
"417 208";"A";"2022";"Métropole";"MPE5212VB542";"VT";"13"
"417 210";"A";"2022";"Métropole";"M10PGTVP056K275";"VT";"6"
"417 210";"B";"2022";"Métropole";"L1ENE0CL000P642";"Cyclo";"0"
"417 211";"A";"2022";"Métropole";"L1EPGTCL071L836";"Cyclo";"3"
"417 211";"B";"2022";"Métropole";"MRE5021E7572";"VT";"14"
"417 212";"A";"2022";"Métropole";"L1ERJUCL000X090";"Cyclo";"2"
"417 213";"A";"2022";"Métropole";" M10RENVPD23437";"VT";"1"
"417 213";"B";"2022";"Métropole";"L3ESUZML000L718";"Moto légère";"6"
"417 214";"A";"2022";"DOM";"L1EPGTCL0127324";"Cyclo";"4"
"417 215";"A";"2022";"Métropole";"M10VWGVP000C583";"VT";"N/A"
"417 215";"B";"2022";"Métropole";"M10BMWVP0592126";"VT";"N/A"
"417 217";"A";"2022";"Métropole";"M10VWGVPH14D746";"VT";"6"
"417 218";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"417 218";"B";"2022";"Métropole";"L3ESUZM20003367";"Moto lourde";"1"
"417 219";"A";"2022";"Métropole";"MMB77H4AYP26";"VT";"13"
"417 220";"A";"2022";"Métropole";"N1GJT0CT003T681";"VU";"10"
"417 221";"A";"2022";"Métropole";"MRE5036SQ045";"VU";"14"
"417 222";"A";"2022";"Métropole";"MJZ1312RP710";"VT";"14"
"417 223";"B";"2022";"DOM";"L1ELGJCL000P137";"Cyclo";"4"
"417 223";"Z";"2022";"DOM";"L1ERYACL000J250";"Cyclo";"0"
"417 224";"A";"2022";"Métropole";"VF7BYRHZB129715";"VU";"19"
"417 225";"A";"2022";"Métropole";"N10RENCT4228967";"VU";"7"
"417 225";"B";"2022";"Métropole";"M10JT0VP011P918";"VT";"7"
"417 226";"A";"2022";"Métropole";"M10RENVP952P033";"VT";"3"
"417 226";"B";"2022";"Métropole";"M10CTRVP039X878";"VT";"7"
"417 226";"C";"2022";"Métropole";"M10PGTVP0484292";"VT";"4"
"417 226";"D";"2022";"Métropole";"M10PGTVP005C792";"VT";"9"
"417 227";"A";"2022";"Métropole";"L3EYAMML0004800";"Moto légère";"2"
"417 228";"A";"2022";"Métropole";"M10FATVP026Y845";"VT";"7"
"417 229";"A";"2022";"Métropole";"M10AUDVP017C991";"VT";"5"
"417 229";"B";"2022";"Métropole";"N/A";"Cyclo";"19"
"417 230";"A";"2022";"Métropole";"M10RENVP382C784";"VT";"7"
"417 231";"A";"2022";"Métropole";"N/A";"VT";"2"
"417 232";"A";"2022";"Métropole";"L3EKWAM1000Z298";"Moto lourde";"5"
"417 233";"A";"2022";"Métropole";"M10LEXVP0005864";"VT";"6"
"417 233";"B";"2022";"Métropole";"L3EHDAM2000L280";"Moto lourde";"7"
"417 234";"A";"2022";"DOM";"L3EYAMM20001331";"Moto lourde";"0"
"417 235";"A";"2022";"Métropole";"MPL51F1FP136";"VT";"14"
"417 236";"A";"2022";"Métropole";"N/A";"VT";"1"
"417 236";"B";"2022";"Métropole";"M10NFNVP000P139";"VT";"6"
"417 237";"A";"2022";"Métropole";"MRE3001FP464";"VT";"23"
"417 238";"A";"2022";"Métropole";"N/A";"VT";"1"
"417 239";"A";"2022";"DOM";"LCP21C10L044";"Cyclo";"13"
"417 239";"B";"2022";"DOM";"M10RENVP478C857";"VT";"5"
"417 240";"A";"2022";"Métropole";"N/A";"Moto légère";"11"
"417 240";"B";"2022";"Métropole";"N/A";"Indéterminable";"N/A"
"417 241";"A";"2022";"Métropole";"M10DACVP000Y660";"VT";"8"
"417 242";"B";"2022";"Métropole";" L1ESYMCL000544";"Cyclo";"1"
"417 242";"Z";"2022";"Métropole";"M10CTRVP0392761";"VT";"5"
"417 243";"A";"2022";"Métropole";"LJS14J300259";"Moto lourde";"16"
"417 243";"B";"2022";"Métropole";"MRE1102EV975";"VT";"19"
"417 244";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"417 244";"B";"2022";"Métropole";"L1EMVRCL000U011";"Cyclo";"0"
"417 245";"A";"2022";"DOM";"N/A";"VT";"17"
"417 245";"B";"2022";"DOM";"M10PGTVP099A768";"VT";"1"
"417 246";"A";"2022";"Métropole";"MRE5022EU133";"VT";"15"
"417 248";"A";"2022";"Métropole";"LDM12E200056";"Moto légère";"7"
"417 249";"A";"2022";"Métropole";"N/A";"Cyclo";"1"
"417 249";"B";"2022";"Métropole";"N/A";"Moto légère";"1"
"417 250";"A";"2022";"Métropole";"MVW5262SK070";"VT";"23"
"417 251";"A";"2022";"Métropole";"MRE1002E6996";"VT";"18"
"417 251";"B";"2022";"Métropole";"N/A";"Moto lourde";"19"
"417 252";"A";"2022";"Métropole";"M10PGTVP047N093";"VT";"5"
"417 252";"B";"2022";"Métropole";"MJT1071V7879";"VT";"13"
"417 253";"A";"2022";"Métropole";"M10BMWVP066W792";"VT";"2"
"417 254";"A";"2022";"Métropole";"M10PELVP004V495";"VT";"11"
"417 255";"A";"2022";"Métropole";"MCT1402A3390";"VT";"22"
"417 255";"B";"2022";"Métropole";"M10TSLVP000P765";"VT";"0"
"417 256";"A";"2022";"Métropole";"N/A";"VT";"18"
"417 256";"B";"2022";"Métropole";"N/A";"VT";"11"
"417 257";"A";"2022";"Métropole";"VF12REL1E520765";"VT";"6"
"417 258";"A";"2022";"DOM";"LYM12E201209";"Moto légère";"15"
"417 259";"B";"2022";"Métropole";"N/A";"VU";"2"
"417 260";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"417 261";"B";"2022";"Métropole";"VF3CC8HRD0DT068";"VT";"9"
"417 262";"A";"2022";"Métropole";"N/A";"VT";"11"
"417 263";"A";"2022";"Métropole";"N/A";"VT";"21"
"417 264";"A";"2022";"DOM";"M10FRDVP057A861";"VT";"6"
"417 265";"A";"2022";"Métropole";"N/A";"VU";"18"
"417 267";"Z";"2022";"DOM";"N/A";"Cyclo";"22"
"417 268";"A";"2022";"Métropole";"N/A";"Moto lourde";"16"
"417 268";"B";"2022";"Métropole";" M10PGTVP037R32";"VT";"4"
"417 268";"C";"2022";"Métropole";" M10DACVP001830";"VT";"3"
"417 269";"A";"2022";"Métropole";"M10PGTVP048P579";"VT";"0"
"417 269";"B";"2022";"Métropole";"N/A";"VT";"11"
"417 270";"A";"2022";"Métropole";"WF0MXXGCDM7D146";"VT";"15"
"417 270";"B";"2022";"Métropole";"ZDCJF69A0HF0106";"Moto lourde";"5"
"417 271";"A";"2022";"Métropole";"VF1JK1HC6456877";"VU";"11"
"417 272";"A";"2022";"Métropole";"T10KBTTA000S059";"Autres";"11"
"417 272";"B";"2022";"Métropole";"L1EYAMCL0003433";"Cyclo";"6"
"417 273";"A";"2022";"Métropole";"MRE1302EM860";"VT";"20"
"417 274";"A";"2022";"Métropole";"N/A";"PL";"4"
"417 275";"A";"2022";"DOM";"LPB21C105149";"Cyclo";"12"
"417 276";"B";"2022";"DOM";"MPE5011TZ712";"VT";"0"
"417 277";"A";"2022";"Métropole";"M10VWGVP0112146";"VT";"11"
"417 277";"B";"2022";"Métropole";"M10PELVP411F690";"VT";"5"
"417 279";"A";"2022";"Métropole";"N/A";"VT";"20"
"417 280";"A";"2022";"Métropole";"M10AUDVP000H625";"VT";"12"
"417 280";"B";"2022";"Métropole";"M1GVLVVPBL27744";"VT";"3"
"417 281";"A";"2022";"Métropole";"M10RENVP952G872";"VT";"3"
"417 282";"A";"2022";"Métropole";"M10SUZVP000D157";"VT";"11"
"417 282";"B";"2022";"Métropole";"M10RENVP026M787";"VT";"9"
"417 283";"A";"2022";"Métropole";"N/A";"VT";"13"
"417 283";"B";"2022";"Métropole";"L3EYAMML000K974";"Moto légère";"2"
"417 284";"A";"2022";"DOM";"MHY5222UJ290";"VT";"15"
"417 284";"B";"2022";"DOM";"M10PGTVP005F407";"VT";"8"
"417 284";"C";"2022";"DOM";"M10SKDVP023B200";"VT";"2"
"417 285";"A";"2022";"DOM";"N/A";"VT";"12"
"417 285";"B";"2022";"DOM";"MPE5102DX388";"VT";"22"
"417 286";"A";"2022";"Métropole";"LGG91C10U302";"Cyclo";"14"
"417 286";"B";"2022";"Métropole";"N10RENCT354X769";"VU";"7"
"417 287";"B";"2022";"Métropole";"M10MCDVPPW7J680";"VT";"6"
"417 288";"A";"2022";"Métropole";"M10CTRVP004S556";"VT";"10"
"417 288";"B";"2022";"Métropole";"M10FRDVP057S419";"VT";"N/A"
"417 289";"A";"2022";"Métropole";"MCT5316V6106";"VT";"14"
"417 290";"A";"2022";"Métropole";"M10CTRVP0008249";"VT";"11"
"417 290";"B";"2022";"Métropole";"M10CTRVP07ZV393";"VT";"0"
"417 291";"A";"2022";"Métropole";"M10CTRVP076G605";"VT";"2"
"417 292";"A";"2022";"Métropole";"N/A";"VT";"29"
"417 292";"B";"2022";"Métropole";"N/A";"VT";"6"
"417 293";"A";"2022";"Métropole";"M10SMTVP000R015";"VT";"11"
"417 293";"B";"2022";"Métropole";"L3EHNDML0003776";"Moto légère";"2"
"417 294";"A";"2022";"Métropole";"M30888TC0019751";"TC";"6"
"417 295";"A";"2022";"Métropole";"M10SUZVP0000920";"VT";"6"
"417 295";"B";"2022";"Métropole";"N10PGTCT056J368";"VU";"4"
"417 296";"A";"2022";"DOM";"LAEEK84008B9919";"Moto lourde";"13"
"417 296";"B";"2022";"DOM";"L1EPGTCL0718859";"Cyclo";"1"
"417 297";"A";"2022";"DOM";"N/A";"VT";"13"
"417 297";"B";"2022";"DOM";"MCT5001RV977";"VT";"15"
"417 298";"A";"2022";"Métropole";"MPL51F2F2148";"VT";"13"
"417 299";"A";"2022";"Métropole";"L3EKWAM2000Z369";"Moto lourde";"2"
"417 301";"A";"2022";"Métropole";"M10CTRVP005Y586";"VT";"6"
"417 301";"B";"2022";"Métropole";"M10JT0VP042J043";"VT";"0"
"417 301";"C";"2022";"Métropole";"MVW14K4KUD18";"VT";"13"
"417 302";"A";"2022";"Métropole";"M10PGTVP0018440";"VT";"10"
"417 302";"B";"2022";"Métropole";"M10RENVPA79G408";"VT";"1"
"417 303";"A";"2022";"DOM";"MPE5002KB793";"VT";"19"
"417 304";"A";"2022";"Métropole";"N/A";"VU";"5"
"417 305";"A";"2022";"Métropole";"M10RENVSD22R812";"VT";"0"
"417 305";"B";"2022";"Métropole";"N/A";"PL";"6"
"417 306";"A";"2022";"Métropole";"M10MCDVPGW7B657";"VT";"7"
"417 306";"B";"2022";"Métropole";"L3EKWAM20002178";"Moto lourde";"7"
"417 307";"A";"2022";"Métropole";"LKY12E207364";"Moto légère";"12"
"417 308";"A";"2022";"Autres OM";"MCT5212YS373";"VT";"12"
"417 309";"A";"2022";"Métropole";"MCT5212SR342";"VT";"13"
"417 309";"B";"2022";"Métropole";"L3EKWAM2000S265";"Moto lourde";"5"
"417 310";"A";"2022";"Métropole";"M10RENVP574L310";"VT";"4"
"417 311";"A";"2022";"DOM";"LIEMBKCL000C031";"Moto légère";"7"
"417 311";"B";"2022";"DOM";"L1EPGGCL000A898";"Cyclo";"2"
"417 313";"A";"2022";"Métropole";"M10JT0VP0070024";"VT";"8"
"417 314";"A";"2022";"Métropole";"M10PGTVP001R714";"VT";"10"
"417 314";"B";"2022";"Métropole";"LJS14L304128";"Moto lourde";"19"
"417 315";"A";"2022";"Métropole";"L3ERMWM2060A414";"Moto lourde";"0"
"417 315";"B";"2022";"Métropole";"N/A";"VU";"6"
"417 316";"A";"2022";"Métropole";"M10JT0VP029E986";"VT";"2"
"417 317";"A";"2022";"Métropole";"M10PGTVP180M893";"VT";"0"
"417 317";"B";"2022";"Métropole";"ZCFC35820055731";"VU";"16"
"417 318";"A";"2022";"Métropole";"L3EHNDML001P118";"Moto légère";"0"
"417 318";"B";"2022";"Métropole";"N10RENCT558X177";"VU";"4"
"417 319";"A";"2022";"Métropole";"MFT1302T1966";"VT";"21"
"417 319";"B";"2022";"Métropole";"M10VWGVPT45M642";"VT";"2"
"417 320";"A";"2022";"Métropole";"M10VWGVP0203881";"VT";"10"
"417 321";"A";"2022";"Métropole";"M10VWGVPT40E578";"VT";"3"
"417 322";"A";"2022";"Métropole";"N/A";"VT";"0"
"417 322";"B";"2022";"Métropole";"N/A";"VT";"0"
"417 323";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"417 324";"A";"2022";"Métropole";"M10BMWVP0300214";"VT";"5"
"417 324";"B";"2022";"Métropole";"MCT3802FP203";"VT";"23"
"417 324";"C";"2022";"Métropole";"M10NSSVP0021396";"VT";"9"
"417 325";"A";"2022";"Métropole";"MRE5032EL547";"VT";"13"
"417 325";"B";"2022";"Métropole";"M10VWGVPZ27E276";"VT";"0"
"417 326";"A";"2022";"Métropole";"L3EYAMM1000K775";"Moto lourde";"5"
"417 326";"B";"2022";"Métropole";"M10PELVP0122724";"VT";"11"
"417 327";"A";"2022";"Métropole";"N/A";"VT";"2"
"417 327";"B";"2022";"Métropole";"M10PGTVP028E746";"VT";"6"
"417 327";"C";"2022";"Métropole";"N10MCZCT012V256";"VU";"3"
"417 328";"A";"2022";"Métropole";"M10RENVP3341336";"VT";"8"
"417 329";"B";"2022";"Métropole";"N/A";"VT";"4"
"417 330";"A";"2022";"Métropole";"N/A";"Moto lourde";"4"
"417 330";"B";"2022";"Métropole";"M10FCTVP001T342";"VT";"4"
"417 331";"A";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"417 332";"A";"2022";"Métropole";"MSE5342GH289";"VT";"0"
"417 332";"B";"2022";"Métropole";"MRV5512JW100";"VT";"16"
"417 333";"A";"2022";"Métropole";"MFD12A5VM728";"VT";"19"
"417 334";"A";"2022";"Métropole";"MAU56H2GN304";"VT";"13"
"417 335";"A";"2022";"Métropole";"WUAZZZ8V0J19044";"VT";"0"
"417 336";"A";"2022";"Métropole";"L3EYAMM20002077";"Moto lourde";"11"
"417 336";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"417 337";"A";"2022";"Métropole";"L3ETPHM2000P447";"Moto lourde";"9"
"417 337";"B";"2022";"Métropole";"M10SUZVP0009893";"VT";"5"
"417 338";"B";"2022";"Métropole";"N/A";"TC";"12"
"417 339";"A";"2022";"Métropole";"M10SMTVP000R015";"VT";"12"
"417 340";"A";"2022";"Métropole";"M10FATVP001A749";"VT";"10"
"417 340";"B";"2022";"Métropole";"MBM7732DG430";"VT";"16"
"417 341";"A";"2022";"Métropole";"M10PGTVP0853811";"VT";"2"
"417 342";"A";"2022";"Métropole";"ZAPM86100000136";"Moto légère";"6"
"417 342";"B";"2022";"Métropole";"WME4533421K1152";"VT";"5"
"417 344";"A";"2022";"Métropole";"N30RENTR4330756";"PL";"6"
"417 344";"B";"2022";"Métropole";"VF75WYHYPLT5777";"VT";"2"
"417 345";"A";"2022";"Métropole";"MPL002AFL349";"VT";"25"
"417 345";"B";"2022";"Métropole";"N/A";"Cyclo";"5"
"417 346";"A";"2022";"Métropole";"N/A";"Moto légère";"25"
"417 346";"B";"2022";"Métropole";"M10VWGVPV015146";"VT";"22"
"417 347";"A";"2022";"Métropole";"MFD1042CU813";"VT";"23"
"417 347";"B";"2022";"Métropole";"M10CTRVP0435954";"VT";"3"
"417 348";"A";"2022";"Métropole";"MSK5112E9943";"VT";"16"
"417 348";"B";"2022";"Métropole";"ML5ER650KKDA335";"Moto légère";"0"
"417 349";"A";"2022";"Métropole";"L3EMBKML000M019";"Moto légère";"9"
"417 349";"B";"2022";"Métropole";"N10CTRCT0088396";"VU";"7"
"417 350";"A";"2022";"Métropole";"N/A";"Cyclo";"5"
"417 350";"B";"2022";"Métropole";"M10FATVP090P128";"VT";"4"
"417 351";"A";"2022";"Métropole";"MRE5411AR521";"VT";"11"
"417 351";"B";"2022";"Métropole";"M10PELVP417J432";"VT";"5"
"417 351";"C";"2022";"Métropole";"N/A";"VT";"11"
"417 351";"D";"2022";"Métropole";"M10SUZVP0010010";"VT";"2"
"417 352";"A";"2022";"Métropole";"MRE5116A3517";"VT";"16"
"417 352";"B";"2022";"Métropole";"MPE5012KS263";"VT";"16"
"417 352";"C";"2022";"Métropole";"M10RENVP538J405";"VT";"4"
"417 353";"A";"2022";"Métropole";"N/A";"Moto légère";"3"
"417 354";"B";"2022";"Métropole";"N10RENCT0134876";"VU";"10"
"417 355";"A";"2022";"Métropole";"M10CTRVP071S852";"VT";"2"
"417 356";"A";"2022";"Métropole";"M10PELVP044B895";"VT";"10"
"417 356";"B";"2022";"Métropole";"N30DFATRB61B472";"PL";"2"
"417 356";"C";"2022";"Métropole";"M10RENVP420E096";"VT";"4"
"417 357";"A";"2022";"Métropole";"M10RENVPD93W946";"VT";"0"
"417 357";"B";"2022";"Métropole";"N/A";"PL";"N/A"
"417 357";"C";"2022";"Métropole";"M10NSSVP026G051";"VT";"5"
"417 358";"A";"2022";"Métropole";"M10PGTVP0111556";"VT";"7"
"417 358";"B";"2022";"Métropole";"L5EPGGTM000R366";"Moto lourde";"8"
"417 359";"A";"2022";"Métropole";"WBA71AB0005T560";"VT";"0"
"417 360";"A";"2022";"Métropole";"M10AUDVP086B641";"VT";"1"
"417 361";"A";"2022";"Métropole";"M10K1AVP001P970";"VT";"8"
"417 361";"B";"2022";"Métropole";"MVW76E50BA27";"VT";"41"
"417 362";"A";"2022";"Métropole";"M10MCDVPVK4R734";"VT";"6"
"417 362";"B";"2022";"Métropole";"MRE5002EK998";"VT";"19"
"417 363";"A";"2022";"Métropole";" M10AABVS033R39";"VT";"0"
"417 364";"A";"2022";"Métropole";"L3EHNDML000J766";"Moto légère";"3"
"417 364";"B";"2022";"Métropole";"MAU56H2GN304";"VT";"14"
"417 365";"A";"2022";"Métropole";"N1GFRDCT1436522";"VU";"6"
"417 365";"B";"2022";"Métropole";"MRE5412AS520";"VT";"17"
"417 366";"A";"2022";"Métropole";"L3EHNDM2000S590";"Moto lourde";"7"
"417 367";"A";"2022";"Métropole";"L3EBMWM2009P056";"Moto lourde";"6"
"417 368";"A";"2022";"Métropole";"M10BMWVP084B667";"VT";"1"
"417 368";"B";"2022";"Métropole";"MFT5422JR130";"VT";"14"
"417 369";"A";"2022";"Métropole";"M10RENVP168X825";"VT";"9"
"417 369";"B";"2022";"Métropole";"M10PGTVP009V128";"VT";"8"
"417 369";"C";"2022";"Métropole";"MAU17I1M2996";"VT";"12"
"417 370";"A";"2022";"Métropole";"M10PSCVP001N072";"VT";"6"
"417 370";"B";"2022";"Métropole";"M10MN1VP002M962";"VT";"6"
"417 371";"A";"2022";"Métropole";"L9D93H90W007";"Autres";"13"
"417 372";"A";"2022";"Métropole";"LYM21C101055";"Cyclo";"16"
"417 372";"B";"2022";"Métropole";"M10PGTVP000H935";"VT";"11"
"417 373";"A";"2022";"Métropole";"MSE5532KA065";"VT";"18"
"417 373";"B";"2022";"Métropole";"LKW17L404311";"Moto lourde";"12"
"417 374";"A";"2022";"Métropole";"MPE1302MV732";"VT";"18"
"417 374";"B";"2022";"Métropole";"VF3WA9HXC9T1000";"VT";"12"
"417 375";"A";"2022";"Métropole";"L1EBETCL000F263";"Cyclo";"0"
"417 376";"A";"2022";"Métropole";"ZCFC35840056460";"PL";"15"
"417 376";"B";"2022";"Métropole";"M10CHEVP001B531";"VT";"8"
"417 376";"C";"2022";"Métropole";"M10JT0VP016J749";"VT";"5"
"417 377";"A";"2022";"Métropole";"MCT1011T9454";"VT";"13"
"417 377";"B";"2022";"Métropole";"N/A";"Moto légère";"7"
"417 378";"A";"2022";"Métropole";"MCT7516VT103";"VT";"14"
"417 378";"B";"2022";"Métropole";"M10VWGVPN229870";"VT";"5"
"417 379";"A";"2022";"Métropole";"M30888TC007Y964";"TC";"2"
"417 380";"A";"2022";"Métropole";"MHY5212EE752";"VT";"18"
"417 381";"A";"2022";"Métropole";"MPE5202MV730";"VT";"19"
"417 382";"A";"2022";"Métropole";"ZFA169000014265";"VT";"12"
